Physical Time (s),theta_vol Monitor (W): cv1,theta_vol Monitor (W): cv2,theta_vol Monitor (W): cv3,theta_vol Monitor (W): cv4,theta_vol Monitor (W): cv5,theta_vol Monitor (W): cv6,theta_vol Monitor (W): cv7
5.4685,0,0,0,0,0,0,0
5.46875,0,0,0,0,0,0,0
5.469,0,0,0,0,0,0,0
5.46925,0,0,0,0,0,0,0
5.4695,0,0,0,0,0,0,0
5.46975,0,0,0,0,0,0,0
5.47,0,0,0,0,0,0,0
5.47025,0,0,0,0,0,0,0
5.4705,0,0,0,0,0,0,0
5.47075,0,0,0,0,0,0,0
5.471,0,0,0,0,0,0,0
5.47125,0,0,0,0,0,0,0
5.4715,0,0,0,0,0,0,0
5.47175,0,0,0,0,0,0,0
5.472,0,0,0,0,0,0,0
5.47225,0,0,0,0,0,0,0
5.4725,0,0,0,0,0,0,0
5.47275,0,0,0,0,0,0,0
5.473,0,0,0,0,0,0,0
5.47325,0,0,0,0,0,0,0
5.4735,0,0,0,0,0,0,0
5.47375,0,0,0,0,0,0,0
5.474,0,0,0,0,0,0,0
5.47425,0,0,0,0,0,0,0
5.4745,0,0,0,0,0,0,0
5.47475,0,0,0,0,0,0,0
5.475,0,0,0,0,0,0,0
5.47525,0,0,0,0,0,0,0
5.4755,0,0,0,0,0,0,0
5.47575,0,0,0,0,0,0,0
5.476,0,0,0,0,0,0,0
5.47625,0,0,0,0,0,0,0
5.4765,0,0,0,0,0,0,0
5.47675,0,0,0,0,0,0,0
5.477,0,0,0,0,0,0,0
5.47725,0,0,0,0,0,0,0
5.4775,0,0,0,0,0,0,0
5.47775,0,0,0,0,0,0,0
5.478,0,0,0,0,0,0,0
5.47825,0,0,0,0,0,0,0
5.4785,0,0,0,0,0,0,0
5.47875,0,0,0,0,0,0,0
5.479,0,0,0,0,0,0,0
5.47925,0,0,0,0,0,0,0
5.4795,0,0,0,0,0,0,0
5.47975,0,0,0,0,0,0,0
5.48,0,0,0,0,0,0,0
5.48025,0,0,0,0,0,0,0
5.4805,0,0,0,0,0,0,0
5.48075,0,0,0,0,0,0,0
5.481,0,0,0,0,0,0,0
5.48125,0,0,0,0,0,0,0
5.4815,0,0,0,0,0,0,0
5.48175,0,0,0,0,0,0,0
5.482,0,0,0,0,0,0,0
5.48225,0,0,0,0,0,0,0
5.4825,0,0,0,0,0,0,0
5.48275,0,0,0,0,0,0,0
5.483,0,0,0,0,0,0,0
5.48325,0,0,0,0,0,0,0
5.4835,0,0,0,0,0,0,0
5.48375,0,0,0,0,0,0,0
5.484,0,0,0,0,0,0,0
5.48425,0,0,0,0,0,0,0
5.4845,0,0,0,0,0,0,0
5.48475,0,0,0,0,0,0,0
5.485,0,0,0,0,0,0,0
5.48525,0,0,0,0,0,0,0
5.4855,0,0,0,0,0,0,0
5.48575,0,0,0,0,0,0,0
5.486,0,0,0,0,0,0,0
5.48625,0,0,0,0,0,0,0
5.4865,0,0,0,0,0,0,0
5.48675,0,0,0,0,0,0,0
5.487,0,0,0,0,0,0,0
5.48725,0,0,0,0,0,0,0
5.4875,0,0,0,0,0,0,0
5.48775,0,0,0,0,0,0,0
5.488,0,0,0,0,0,0,0
5.48825,0,0,0,0,0,0,0
5.4885,0,0,0,0,0,0,0
5.48875,0,0,0,0,0,0,0
5.489,0,0,0,0,0,0,0
5.48925,0,0,0,0,0,0,0
5.4895,0,0,0,0,0,0,0
5.48975,0,0,0,0,0,0,0
5.49,0,0,0,0,0,0,0
5.49025,0,0,0,0,0,0,0
5.4905,0,0,0,0,0,0,0
5.49075,0,0,0,0,0,0,0
5.491,0,0,0,0,0,0,0
5.49125,0,0,0,0,0,0,0
5.4915,0,0,0,0,0,0,0
5.49175,0,0,0,0,0,0,0
5.492,0,0,0,0,0,0,0
5.49225,0,0,0,0,0,0,0
5.4925,0,0,0,0,0,0,0
5.49275,0,0,0,0,0,0,0
5.493,0,0,0,0,0,0,0
5.49325,0,0,0,0,0,0,0
5.4935,0,0,0,0,0,0,0
5.49375,0,0,0,0,0,0,0
5.494,0,0,0,0,0,0,0
5.49425,0,0,0,0,0,0,0
5.4945,0,0,0,0,0,0,0
5.49475,0,0,0,0,0,0,0
5.495,0,0,0,0,0,0,0
5.49525,0,0,0,0,0,0,0
5.4955,0,0,0,0,0,0,0
5.49575,0,0,0,0,0,0,0
5.496,0,0,0,0,0,0,0
5.49625,0,0,0,0,0,0,0
5.4965,0,0,0,0,0,0,0
5.49675,0,0,0,0,0,0,0
5.497,0,0,0,0,0,0,0
5.49725,0,0,0,0,0,0,0
5.4975,0,0,0,0,0,0,0
5.49775,0,0,0,0,0,0,0
5.498,0,0,0,0,0,0,0
5.49825,0,0,0,0,0,0,0
5.4985,0,0,0,0,0,0,0
5.49875,0,0,0,0,0,0,0
5.499,0,0,0,0,0,0,0
5.49925,0,0,0,0,0,0,0
5.4995,0,0,0,0,0,0,0
5.49975,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0
5.50025,0,0,0,0,0,0,0
5.5005,0,0,0,0,0,0,0
5.50075,0,0,0,0,0,0,0
5.501,0,0,0,0,0,0,0
5.50125,0,0,0,0,0,0,0
5.5015,0,0,0,0,0,0,0
5.50175,0,0,0,0,0,0,0
5.502,0,0,0,0,0,0,0
5.50225,0,0,0,0,0,0,0
5.5025,0,0,0,0,0,0,0
5.50275,0,0,0,0,0,0,0
5.503,0,0,0,0,0,0,0
5.50325,0,0,0,0,0,0,0
5.5035,0,0,0,0,0,0,0
5.50375,0,0,0,0,0,0,0
5.504,0,0,0,0,0,0,0
5.50425,0,0,0,0,0,0,0
5.5045,0,0,0,0,0,0,0
5.50475,0,0,0,0,0,0,0
5.505,0,0,0,0,0,0,0
5.50525,0,0,0,0,0,0,0
5.5055,0,0,0,0,0,0,0
5.50575,0,0,0,0,0,0,0
5.506,0,0,0,0,0,0,0
5.50625,0,0,0,0,0,0,0
5.5065,0,0,0,0,0,0,0
5.50675,0,0,0,0,0,0,0
5.507,0,0,0,0,0,0,0
5.50725,0,0,0,0,0,0,0
5.5075,0,0,0,0,0,0,0
5.50775,0,0,0,0,0,0,0
5.508,0,0,0,0,0,0,0
5.50825,0,0,0,0,0,0,0
5.5085,0,0,0,0,0,0,0
5.50875,0,0,0,0,0,0,0
5.509,0,0,0,0,0,0,0
5.50925,0,0,0,0,0,0,0
5.5095,0,0,0,0,0,0,0
5.50975,0,0,0,0,0,0,0
5.51,0,0,0,0,0,0,0
5.51025,0,0,0,0,0,0,0
5.5105,0,0,0,0,0,0,0
5.51075,0,0,0,0,0,0,0
5.511,0,0,0,0,0,0,0
5.51125,0,0,0,0,0,0,0
5.5115,0,0,0,0,0,0,0
5.51175,0,0,0,0,0,0,0
5.512,0,0,0,0,0,0,0
5.51225,0,0,0,0,0,0,0
5.5125,0,0,0,0,0,0,0
5.51275,0,0,0,0,0,0,0
5.513,0,0,0,0,0,0,0
5.51325,0,0,0,0,0,0,0
5.5135,0,0,0,0,0,0,0
5.51375,0,0,0,0,0,0,0
5.514,0,0,0,0,0,0,0
5.51425,0,0,0,0,0,0,0
5.5145,0,0,0,0,0,0,0
5.51475,0,0,0,0,0,0,0
5.515,0,0,0,0,0,0,0
5.51525,0,0,0,0,0,0,0
5.5155,0,0,0,0,0,0,0
5.51575,0,0,0,0,0,0,0
5.516,0,0,0,0,0,0,0
5.51625,0,0,0,0,0,0,0
5.5165,0,0,0,0,0,0,0
5.51675,0,0,0,0,0,0,0
5.517,0,0,0,0,0,0,0
5.51725,0,0,0,0,0,0,0
5.5175,0,0,0,0,0,0,0
5.51775,0,0,0,0,0,0,0
5.518,0,0,0,0,0,0,0
5.51825,0,0,0,0,0,0,0
5.5185,0,0,0,0,0,0,0
5.51875,0,0,0,0,0,0,0
5.519,0,0,0,0,0,0,0
5.51925,0,0,0,0,0,0,0
5.5195,0,0,0,0,0,0,0
5.51975,0,0,0,0,0,0,0
5.52,0,0,0,0,0,0,0
5.52025,0,0,0,0,0,0,0
5.5205,0,0,0,0,0,0,0
5.52075,0,0,0,0,0,0,0
5.521,0,0,0,0,0,0,0
5.52125,0,0,0,0,0,0,0
5.5215,0,0,0,0,0,0,0
5.52175,0,0,0,0,0,0,0
5.522,0,0,0,0,0,0,0
5.52225,0,0,0,0,0,0,0
5.5225,0,0,0,0,0,0,0
5.52275,0,0,0,0,0,0,0
5.523,0,0,0,0,0,0,0
5.52325,0,0,0,0,0,0,0
5.5235,0,0,0,0,0,0,0
5.52375,0,0,0,0,0,0,0
5.524,0,0,0,0,0,0,0
5.52425,0,0,0,0,0,0,0
5.5245,0,0,0,0,0,0,0
5.52475,0,0,0,0,0,0,0
5.525,0,0,0,0,0,0,0
5.52525,0,0,0,0,0,0,0
5.5255,0,0,0,0,0,0,0
5.52575,0,0,0,0,0,0,0
5.526,0,0,0,0,0,0,0
5.52625,0,0,0,0,0,0,0
5.5265,0,0,0,0,0,0,0
5.52675,0,0,0,0,0,0,0
5.527,0,0,0,0,0,0,0
5.52725,0,0,0,0,0,0,0
5.5275,0,0,0,0,0,0,0
5.52775,0,0,0,0,0,0,0
5.528,0,0,0,0,0,0,0
5.52825,0,0,0,0,0,0,0
5.5285,0,0,0,0,0,0,0
5.52875,0,0,0,0,0,0,0
5.529,0,0,0,0,0,0,0
5.52925,0,0,0,0,0,0,0
5.5295,0,0,0,0,0,0,0
5.52975,0,0,0,0,0,0,0
5.53,0,0,0,0,0,0,0
5.53025,0,0,0,0,0,0,0
5.5305,0,0,0,0,0,0,0
5.53075,0,0,0,0,0,0,0
5.531,0,0,0,0,0,0,0
5.53125,0,0,0,0,0,0,0
5.5315,0,0,0,0,0,0,0
5.53175,0,0,0,0,0,0,0
5.532,0,0,0,0,0,0,0
5.53225,0,0,0,0,0,0,0
5.5325,0,0,0,0,0,0,0
5.53275,0,0,0,0,0,0,0
5.533,0,0,0,0,0,0,0
5.53325,0,0,0,0,0,0,0
5.5335,0,0,0,0,0,0,0
5.53375,0,0,0,0,0,0,0
5.534,0,0,0,0,0,0,0
5.53425,0,0,0,0,0,0,0
5.5345,0,0,0,0,0,0,0
5.53475,0,0,0,0,0,0,0
5.535,0,0,0,0,0,0,0
5.53525,0,0,0,0,0,0,0
5.5355,0,0,0,0,0,0,0
5.53575,0,0,0,0,0,0,0
5.536,0,0,0,0,0,0,0
5.53625,0,0,0,0,0,0,0
5.5365,0,0,0,0,0,0,0
5.53675,0,0,0,0,0,0,0
5.537,0,0,0,0,0,0,0
5.53725,0,0,0,0,0,0,0
5.5375,0,0,0,0,0,0,0
5.53775,0,0,0,0,0,0,0
5.538,0,0,0,0,0,0,0
5.53825,0,0,0,0,0,0,0
5.5385,0,0,0,0,0,0,0
5.53875,0,0,0,0,0,0,0
5.539,0,0,0,0,0,0,0
5.53925,0,0,0,0,0,0,0
5.5395,0,0,0,0,0,0,0
5.53975,0,0,0,0,0,0,0
5.54,0,0,0,0,0,0,0
5.54025,0,0,0,0,0,0,0
5.5405,0,0,0,0,0,0,0
5.54075,0,0,0,0,0,0,0
5.541,0,0,0,0,0,0,0
5.54125,0,0,0,0,0,0,0
5.5415,0,0,0,0,0,0,0
5.54175,0,0,0,0,0,0,0
5.542,0,0,0,0,0,0,0
5.54225,0,0,0,0,0,0,0
5.5425,0,0,0,0,0,0,0
5.54275,0,0,0,0,0,0,0
5.543,0,0,0,0,0,0,0
5.54325,0,0,0,0,0,0,0
5.5435,0,0,0,0,0,0,0
5.54375,0,0,0,0,0,0,0
5.544,0,0,0,0,0,0,0
5.54425,0,0,0,0,0,0,0
5.5445,0,0,0,0,0,0,0
5.54475,0,0,0,0,0,0,0
5.545,0,0,0,0,0,0,0
5.54525,0,0,0,0,0,0,0
5.5455,0,0,0,0,0,0,0
5.54575,0,0,0,0,0,0,0
5.546,0,0,0,0,0,0,0
5.54625,0,0,0,0,0,0,0
5.5465,0,0,0,0,0,0,0
5.54675,0,0,0,0,0,0,0
5.547,0,0,0,0,0,0,0
5.54725,0,0,0,0,0,0,0
5.5475,0,0,0,0,0,0,0
5.54775,0,0,0,0,0,0,0
5.548,0,0,0,0,0,0,0
5.54825,0,0,0,0,0,0,0
5.5485,0,0,0,0,0,0,0
5.54875,0,0,0,0,0,0,0
5.549,0,0,0,0,0,0,0
5.54925,0,0,0,0,0,0,0
5.5495,0,0,0,0,0,0,0
5.54975,0,0,0,0,0,0,0
5.55,0,0,0,0,0,0,0
5.55025,0,0,0,0,0,0,0
5.5505,0,0,0,0,0,0,0
5.55075,0,0,0,0,0,0,0
5.551,0,0,0,0,0,0,0
5.55125,0,0,0,0,0,0,0
5.5515,0,0,0,0,0,0,0
5.55175,0,0,0,0,0,0,0
5.552,0,0,0,0,0,0,0
5.55225,0,0,0,0,0,0,0
5.5525,0,0,0,0,0,0,0
5.55275,0,0,0,0,0,0,0
5.553,0,0,0,0,0,0,0
5.55325,0,0,0,0,0,0,0
5.5535,0,0,0,0,0,0,0
5.55375,0,0,0,0,0,0,0
5.554,0,0,0,0,0,0,0
5.55425,0,0,0,0,0,0,0
5.5545,0,0,0,0,0,0,0
5.55475,0,0,0,0,0,0,0
5.555,0,0,0,0,0,0,0
5.55525,0,0,0,0,0,0,0
5.5555,0,0,0,0,0,0,0
5.55575,0,0,0,0,0,0,0
5.556,0,0,0,0,0,0,0
5.55625,0,0,0,0,0,0,0
5.5565,0,0,0,0,0,0,0
5.55675,0,0,0,0,0,0,0
5.557,0,0,0,0,0,0,0
5.55725,0,0,0,0,0,0,0
5.5575,0,0,0,0,0,0,0
5.55775,0,0,0,0,0,0,0
5.558,0,0,0,0,0,0,0
5.55825,0,0,0,0,0,0,0
5.5585,0,0,0,0,0,0,0
5.55875,0,0,0,0,0,0,0
5.559,0,0,0,0,0,0,0
5.55925,0,0,0,0,0,0,0
5.5595,0,0,0,0,0,0,0
5.55975,0,0,0,0,0,0,0
5.56,0,0,0,0,0,0,0
5.56025,0,0,0,0,0,0,0
5.5605,0,0,0,0,0,0,0
5.56075,0,0,0,0,0,0,0
5.561,0,0,0,0,0,0,0
5.56125,0,0,0,0,0,0,0
5.5615,0,0,0,0,0,0,0
5.56175,0,0,0,0,0,0,0
5.562,0,0,0,0,0,0,0
5.56225,0,0,0,0,0,0,0
5.5625,0,0,0,0,0,0,0
5.56275,0,0,0,0,0,0,0
5.563,0,0,0,0,0,0,0
5.56325,0,0,0,0,0,0,0
5.5635,0,0,0,0,0,0,0
5.56375,0,0,0,0,0,0,0
5.564,0,0,0,0,0,0,0
5.56425,0,0,0,0,0,0,0
5.5645,0,0,0,0,0,0,0
5.56475,0,0,0,0,0,0,0
5.565,0,0,0,0,0,0,0
5.56525,0,0,0,0,0,0,0
5.5655,0,0,0,0,0,0,0
5.56575,0,0,0,0,0,0,0
5.566,0,0,0,0,0,0,0
5.56625,0,0,0,0,0,0,0
5.5665,0,0,0,0,0,0,0
5.56675,0,0,0,0,0,0,0
5.567,0,0,0,0,0,0,0
5.56725,0,0,0,0,0,0,0
5.5675,0,0,0,0,0,0,0
5.56775,0,0,0,0,0,0,0
5.568,0,0,0,0,0,0,0
5.56825,0,0,0,0,0,0,0
5.5685,0,0,0,0,0,0,0
5.56875,0,0,0,0,0,0,0
5.569,0,0,0,0,0,0,0
5.56925,0,0,0,0,0,0,0
5.5695,0,0,0,0,0,0,0
5.56975,0,0,0,0,0,0,0
5.57,0,0,0,0,0,0,0
5.57025,0,0,0,0,0,0,0
5.5705,0,0,0,0,0,0,0
5.57075,0,0,0,0,0,0,0
5.571,0,0,0,0,0,0,0
5.57125,0,0,0,0,0,0,0
5.5715,0,0,0,0,0,0,0
5.57175,0,0,0,0,0,0,0
5.572,0,0,0,0,0,0,0
5.57225,0,0,0,0,0,0,0
5.5725,0,0,0,0,0,0,0
5.57275,0,0,0,0,0,0,0
5.573,0,0,0,0,0,0,0
5.57325,0,0,0,0,0,0,0
5.5735,0,0,0,0,0,0,0
5.57375,0,0,0,0,0,0,0
5.574,0,0,0,0,0,0,0
5.57425,0,0,0,0,0,0,0
5.5745,0,0,0,0,0,0,0
5.57475,0,0,0,0,0,0,0
5.575,0,0,0,0,0,0,0
5.57525,0,0,0,0,0,0,0
5.5755,0,0,0,0,0,0,0
5.57575,0,0,0,0,0,0,0
5.576,0,0,0,0,0,0,0
5.57625,0,0,0,0,0,0,0
5.5765,0,0,0,0,0,0,0
5.57675,0,0,0,0,0,0,0
5.577,0,0,0,0,0,0,0
5.57725,0,0,0,0,0,0,0
5.5775,0,0,0,0,0,0,0
5.57775,0,0,0,0,0,0,0
5.578,0,0,0,0,0,0,0
5.57825,0,0,0,0,0,0,0
5.5785,0,0,0,0,0,0,0
5.57875,0,0,0,0,0,0,0
5.579,0,0,0,0,0,0,0
5.57925,0,0,0,0,0,0,0
5.5795,0,0,0,0,0,0,0
5.57975,0,0,0,0,0,0,0
5.58,0,0,0,0,0,0,0
5.58025,0,0,0,0,0,0,0
5.5805,0,0,0,0,0,0,0
5.58075,0,0,0,0,0,0,0
5.581,0,0,0,0,0,0,0
5.58125,0,0,0,0,0,0,0
5.5815,0,0,0,0,0,0,0
5.58175,0,0,0,0,0,0,0
5.582,0,0,0,0,0,0,0
5.58225,0,0,0,0,0,0,0
5.5825,0,0,0,0,0,0,0
5.58275,0,0,0,0,0,0,0
5.583,0,0,0,0,0,0,0
5.58325,0,0,0,0,0,0,0
5.5835,0,0,0,0,0,0,0
5.58375,0,0,0,0,0,0,0
5.584,0,0,0,0,0,0,0
5.58425,0,0,0,0,0,0,0
5.5845,0,0,0,0,0,0,0
5.58475,0,0,0,0,0,0,0
5.585,0,0,0,0,0,0,0
5.58525,0,0,0,0,0,0,0
5.5855,0,0,0,0,0,0,0
5.58575,0,0,0,0,0,0,0
5.586,0,0,0,0,0,0,0
5.58625,0,0,0,0,0,0,0
5.5865,0,0,0,0,0,0,0
5.58675,0,0,0,0,0,0,0
5.587,0,0,0,0,0,0,0
5.58725,0,0,0,0,0,0,0
5.5875,0,0,0,0,0,0,0
5.58775,0,0,0,0,0,0,0
5.588,0,0,0,0,0,0,0
5.58825,0,0,0,0,0,0,0
5.5885,0,0,0,0,0,0,0
5.58875,0,0,0,0,0,0,0
5.589,0,0,0,0,0,0,0
5.58925,0,0,0,0,0,0,0
5.5895,0,0,0,0,0,0,0
5.58975,0,0,0,0,0,0,0
5.59,0,0,0,0,0,0,0
5.59025,0,0,0,0,0,0,0
5.5905,0,0,0,0,0,0,0
5.59075,0,0,0,0,0,0,0
5.591,0,0,0,0,0,0,0
5.59125,0,0,0,0,0,0,0
5.5915,0,0,0,0,0,0,0
5.59175,0,0,0,0,0,0,0
5.592,0,0,0,0,0,0,0
5.59225,0,0,0,0,0,0,0
5.5925,0,0,0,0,0,0,0
5.59275,0,0,0,0,0,0,0
5.593,0,0,0,0,0,0,0
5.59325,0,0,0,0,0,0,0
5.5935,0,0,0,0,0,0,0
5.59375,0,0,0,0,0,0,0
5.594,0,0,0,0,0,0,0
5.59425,0,0,0,0,0,0,0
5.5945,0,0,0,0,0,0,0
5.59475,0,0,0,0,0,0,0
5.595,0,0,0,0,0,0,0
5.59525,0,0,0,0,0,0,0
5.5955,0,0,0,0,0,0,0
5.59575,0,0,0,0,0,0,0
5.596,0,0,0,0,0,0,0
5.59625,0,0,0,0,0,0,0
5.5965,0,0,0,0,0,0,0
5.59675,0,0,0,0,0,0,0
5.597,0,0,0,0,0,0,0
5.59725,0,0,0,0,0,0,0
5.5975,0,0,0,0,0,0,0
5.59775,0,0,0,0,0,0,0
5.598,0,0,0,0,0,0,0
5.59825,0,0,0,0,0,0,0
5.5985,0,0,0,0,0,0,0
5.59875,0,0,0,0,0,0,0
5.599,0,0,0,0,0,0,0
5.59925,0,0,0,0,0,0,0
5.5995,0,0,0,0,0,0,0
5.59975,0,0,0,0,0,0,0
5.6,0,0,0,0,0,0,0
5.60025,0,0,0,0,0,0,0
5.6005,0,0,0,0,0,0,0
5.60075,0,0,0,0,0,0,0
5.601,0,0,0,0,0,0,0
5.60125,0,0,0,0,0,0,0
5.6015,0,0,0,0,0,0,0
5.60175,0,0,0,0,0,0,0
5.602,0,0,0,0,0,0,0
5.60225,0,0,0,0,0,0,0
5.6025,0,0,0,0,0,0,0
5.60275,0,0,0,0,0,0,0
5.603,0,0,0,0,0,0,0
5.60325,0,0,0,0,0,0,0
5.6035,0,0,0,0,0,0,0
5.60375,0,0,0,0,0,0,0
5.604,0,0,0,0,0,0,0
5.60425,0,0,0,0,0,0,0
5.6045,0,0,0,0,0,0,0
5.60475,0,0,0,0,0,0,0
5.605,0,0,0,0,0,0,0
5.60525,0,0,0,0,0,0,0
5.6055,0,0,0,0,0,0,0
5.60575,0,0,0,0,0,0,0
5.606,0,0,0,0,0,0,0
5.60625,0,0,0,0,0,0,0
5.6065,0,0,0,0,0,0,0
5.60675,0,0,0,0,0,0,0
5.607,0,0,0,0,0,0,0
5.60725,0,0,0,0,0,0,0
5.6075,0,0,0,0,0,0,0
5.60775,0,0,0,0,0,0,0
5.608,0,0,0,0,0,0,0
5.60825,0,0,0,0,0,0,0
5.6085,0,0,0,0,0,0,0
5.60875,0,0,0,0,0,0,0
5.609,0,0,0,0,0,0,0
5.60925,0,0,0,0,0,0,0
5.6095,0,0,0,0,0,0,0
5.60975,0,0,0,0,0,0,0
5.61,0,0,0,0,0,0,0
5.61025,0,0,0,0,0,0,0
5.6105,0,0,0,0,0,0,0
5.61075,0,0,0,0,0,0,0
5.611,0,0,0,0,0,0,0
5.61125,0,0,0,0,0,0,0
5.6115,0,0,0,0,0,0,0
5.61175,0,0,0,0,0,0,0
5.612,0,0,0,0,0,0,0
5.61225,0,0,0,0,0,0,0
5.6125,0,0,0,0,0,0,0
5.61275,0,0,0,0,0,0,0
5.613,0,0,0,0,0,0,0
5.61325,0,0,0,0,0,0,0
5.6135,0,0,0,0,0,0,0
5.61375,0,0,0,0,0,0,0
5.614,0,0,0,0,0,0,0
5.61425,0,0,0,0,0,0,0
5.6145,0,0,0,0,0,0,0
5.61475,0,0,0,0,0,0,0
5.615,0,0,0,0,0,0,0
5.61525,0,0,0,0,0,0,0
5.6155,0,0,0,0,0,0,0
5.61575,0,0,0,0,0,0,0
5.616,0,0,0,0,0,0,0
5.61625,0,0,0,0,0,0,0
5.6165,0,0,0,0,0,0,0
5.61675,0,0,0,0,0,0,0
5.617,0,0,0,0,0,0,0
5.61725,0,0,0,0,0,0,0
5.6175,0,0,0,0,0,0,0
5.61775,0,0,0,0,0,0,0
5.618,0,0,0,0,0,0,0
5.61825,0,0,0,0,0,0,0
5.6185,0,0,0,0,0,0,0
5.61875,0,0,0,0,0,0,0
5.619,0,0,0,0,0,0,0
5.61925,0,0,0,0,0,0,0
5.6195,0,0,0,0,0,0,0
5.61975,0,0,0,0,0,0,0
5.62,0,0,0,0,0,0,0
5.62025,0,0,0,0,0,0,0
5.6205,0,0,0,0,0,0,0
5.62075,0,0,0,0,0,0,0
5.621,0,0,0,0,0,0,0
5.62125,0,0,0,0,0,0,0
5.6215,0,0,0,0,0,0,0
5.62175,0,0,0,0,0,0,0
5.622,0,0,0,0,0,0,0
5.62225,0,0,0,0,0,0,0
5.6225,0,0,0,0,0,0,0
5.62275,0,0,0,0,0,0,0
5.623,0,0,0,0,0,0,0
5.62325,0,0,0,0,0,0,0
5.6235,0,0,0,0,0,0,0
5.62375,0,0,0,0,0,0,0
5.624,0,0,0,0,0,0,0
5.62425,0,0,0,0,0,0,0
5.6245,0,0,0,0,0,0,0
5.62475,0,0,0,0,0,0,0
5.625,0,0,0,0,0,0,0
5.62525,0,0,0,0,0,0,0
5.6255,0,0,0,0,0,0,0
5.62575,0,0,0,0,0,0,0
5.626,0,0,0,0,0,0,0
5.62625,0,0,0,0,0,0,0
5.6265,0,0,0,0,0,0,0
5.62675,0,0,0,0,0,0,0
5.627,0,0,0,0,0,0,0
5.62725,0,0,0,0,0,0,0
5.6275,0,0,0,0,0,0,0
5.62775,0,0,0,0,0,0,0
5.628,0,0,0,0,0,0,0
5.62825,0,0,0,0,0,0,0
5.6285,0,0,0,0,0,0,0
5.62875,0,0,0,0,0,0,0
5.629,0,0,0,0,0,0,0
5.62925,0,0,0,0,0,0,0
5.6295,0,0,0,0,0,0,0
5.62975,0,0,0,0,0,0,0
5.63,0,0,0,0,0,0,0
5.63025,0,0,0,0,0,0,0
5.6305,0,0,0,0,0,0,0
5.63075,0,0,0,0,0,0,0
5.631,0,0,0,0,0,0,0
5.63125,0,0,0,0,0,0,0
5.6315,0,0,0,0,0,0,0
5.63175,0,0,0,0,0,0,0
5.632,0,0,0,0,0,0,0
5.63225,0,0,0,0,0,0,0
5.6325,0,0,0,0,0,0,0
5.63275,0,0,0,0,0,0,0
5.633,0,0,0,0,0,0,0
5.63325,0,0,0,0,0,0,0
5.6335,0,0,0,0,0,0,0
5.63375,0,0,0,0,0,0,0
5.634,0,0,0,0,0,0,0
5.63425,0,0,0,0,0,0,0
5.6345,0,0,0,0,0,0,0
5.63475,0,0,0,0,0,0,0
5.635,0,0,0,0,0,0,0
5.63525,0,0,0,0,0,0,0
5.6355,0,0,0,0,0,0,0
5.63575,0,0,0,0,0,0,0
5.636,0,0,0,0,0,0,0
5.63625,0,0,0,0,0,0,0
5.6365,0,0,0,0,0,0,0
5.63675,0,0,0,0,0,0,0
5.637,0,0,0,0,0,0,0
5.63725,0,0,0,0,0,0,0
5.6375,0,0,0,0,0,0,0
5.63775,0,0,0,0,0,0,0
5.638,0,0,0,0,0,0,0
5.63825,0,0,0,0,0,0,0
5.6385,0,0,0,0,0,0,0
5.63875,0,0,0,0,0,0,0
5.639,0,0,0,0,0,0,0
5.63925,0,0,0,0,0,0,0
5.6395,0,0,0,0,0,0,0
5.63975,0,0,0,0,0,0,0
5.64,0,0,0,0,0,0,0
5.64025,0,0,0,0,0,0,0
5.6405,0,0,0,0,0,0,0
5.64075,0,0,0,0,0,0,0
5.641,0,0,0,0,0,0,0
5.64125,0,0,0,0,0,0,0
5.6415,0,0,0,0,0,0,0
5.64175,0,0,0,0,0,0,0
5.642,0,0,0,0,0,0,0
5.64225,0,0,0,0,0,0,0
5.6425,0,0,0,0,0,0,0
5.64275,0,0,0,0,0,0,0
5.643,0,0,0,0,0,0,0
5.64325,0,0,0,0,0,0,0
5.6435,0,0,0,0,0,0,0
5.64375,0,0,0,0,0,0,0
5.644,0,0,0,0,0,0,0
5.64425,0,0,0,0,0,0,0
5.6445,0,0,0,0,0,0,0
5.64475,0,0,0,0,0,0,0
5.645,0,0,0,0,0,0,0
5.64525,0,0,0,0,0,0,0
5.6455,0,0,0,0,0,0,0
5.64575,0,0,0,0,0,0,0
5.646,0,0,0,0,0,0,0
5.64625,0,0,0,0,0,0,0
5.6465,0,0,0,0,0,0,0
5.64675,0,0,0,0,0,0,0
5.647,0,0,0,0,0,0,0
5.64725,0,0,0,0,0,0,0
5.6475,0,0,0,0,0,0,0
5.64775,0,0,0,0,0,0,0
5.648,0,0,0,0,0,0,0
5.64825,0,0,0,0,0,0,0
5.6485,0,0,0,0,0,0,0
5.64875,0,0,0,0,0,0,0
5.649,0,0,0,0,0,0,0
5.64925,0,0,0,0,0,0,0
5.6495,0,0,0,0,0,0,0
5.64975,0,0,0,0,0,0,0
5.65,0,0,0,0,0,0,0
5.65025,0,0,0,0,0,0,0
5.6505,0,0,0,0,0,0,0
5.65075,0,0,0,0,0,0,0
5.651,0,0,0,0,0,0,0
5.65125,0,0,0,0,0,0,0
5.6515,0,0,0,0,0,0,0
5.65175,0,0,0,0,0,0,0
5.652,0,0,0,0,0,0,0
5.65225,0,0,0,0,0,0,0
5.6525,0,0,0,0,0,0,0
5.65275,0,0,0,0,0,0,0
5.653,0,0,0,0,0,0,0
5.65325,0,0,0,0,0,0,0
